clip_stem,vid,match,set_id,rally,ball_round,raw_type_en,player_side,split_v2,split_bst_baseline,aroundhead,backhand,frame_num,shuttle_start_f,shuttle_end_f
21_2_23_8,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,23,8,drop,Bottom,train,train,0.0,0.0,83794,83749,83838
21_2_23_9,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,23,9,clear,Top,train,train,0.0,0.0,83831,83794,83877
21_2_23_10,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,23,10,drop,Bottom,train,train,0.0,0.0,83870,83831,83908
21_2_23_11,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,23,11,cross_court_net_shot,Top,train,train,0.0,0.0,83901,83870,83937
21_2_23_12,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,23,12,lob,Bottom,train,train,0.0,0.0,83930,83901,83978
21_2_23_13,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,23,13,drop,Top,train,train,0.0,0.0,83971,83930,84001
21_2_23_14,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,23,14,net_shot,Bottom,train,train,0.0,0.0,83994,83971,84036
21_2_23_15,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,23,15,net_shot,Top,train,train,0.0,1.0,84029,83994,84062
21_2_23_16,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,23,16,lob,Bottom,train,train,0.0,0.0,84055,84029,84103
21_2_23_17,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,23,17,clear,Top,train,train,1.0,0.0,84096,84055,84134
21_2_23_18,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,23,18,clear,Bottom,train,train,1.0,0.0,84127,84096,84169
21_2_23_19,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,23,19,clear,Top,train,train,0.0,0.0,84162,84127,84204
21_2_23_20,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,23,20,smash,Bottom,train,train,1.0,0.0,84197,84162,84223
21_2_23_21,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,23,21,cross_court_net_shot,Top,train,train,0.0,0.0,84216,84197,84231
21_2_24_1,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,24,1,short_service,Bottom,train,train,0.0,1.0,84880,84865,84914
21_2_24_2,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,24,2,push,Top,train,train,0.0,0.0,84907,84880,84951
21_2_24_3,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,24,3,drop,Bottom,train,train,0.0,0.0,84944,84907,84979
21_2_24_4,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,24,4,net_shot,Top,train,train,0.0,0.0,84972,84944,85002
21_2_24_5,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,24,5,lob,Bottom,train,train,0.0,1.0,84995,84972,85010
21_2_25_1,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,25,1,long_service,Top,train,train,0.0,0.0,85644,85629,85696
21_2_25_2,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,25,2,smash,Bottom,train,train,0.0,0.0,85712,85667,85737
21_2_25_3,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,25,3,cross_court_net_shot,Top,train,train,0.0,1.0,85730,85712,85765
21_2_25_4,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,25,4,lob,Bottom,train,train,0.0,1.0,85758,85730,85810
21_2_25_5,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,25,5,smash,Top,train,train,0.0,0.0,85803,85758,85828
21_2_25_6,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,25,6,return_net,Bottom,train,train,0.0,0.0,85821,85803,85850
21_2_25_7,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,25,7,push,Top,train,train,0.0,1.0,85843,85821,85882
21_2_25_8,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,25,8,clear,Bottom,train,train,0.0,1.0,85875,85843,85913
21_2_25_9,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,25,9,smash,Top,train,train,0.0,0.0,85906,85875,85928
21_2_25_10,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,25,10,return_net,Bottom,train,train,0.0,1.0,85921,85906,85954
21_2_25_11,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,25,11,net_shot,Top,train,train,0.0,0.0,85947,85921,85962
21_2_26_1,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,26,1,unknown,Bottom,,train,,,86535,86520,86559
21_2_26_2,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,26,2,net_shot,Top,train,train,0.0,1.0,86552,86535,86583
21_2_26_3,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,26,3,push,Bottom,train,train,0.0,1.0,86576,86552,86622
21_2_26_4,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,26,4,clear,Top,train,train,0.0,1.0,86615,86576,86657
21_2_26_5,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,26,5,drop,Bottom,train,train,0.0,0.0,86650,86615,86682
21_2_26_6,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,26,6,cross_court_net_shot,Top,train,train,0.0,1.0,86675,86650,86708
21_2_26_7,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,26,7,net_shot,Bottom,train,train,0.0,1.0,86701,86675,86738
21_2_26_8,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,26,8,lob,Top,train,train,0.0,0.0,86731,86701,86783
21_2_26_9,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,26,9,drop,Bottom,train,train,0.0,0.0,86791,86746,86827
21_2_26_10,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,26,10,cross_court_net_shot,Top,train,train,0.0,0.0,86820,86791,86835
21_2_27_1,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,27,1,unknown,Bottom,,train,,,87717,87702,87745
21_2_27_2,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,27,2,net_shot,Top,train,train,0.0,1.0,87738,87717,87770
21_2_27_3,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,27,3,net_shot,Bottom,train,train,0.0,1.0,87763,87738,87798
21_2_27_4,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,27,4,cross_court_net_shot,Top,train,train,0.0,0.0,87791,87763,87828
21_2_27_5,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,27,5,net_shot,Bottom,train,train,0.0,0.0,87821,87791,87854
21_2_27_6,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,27,6,lob,Top,train,train,0.0,1.0,87847,87821,87899
21_2_27_7,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,27,7,smash,Bottom,train,train,0.0,0.0,87897,87852,87912
21_2_28_1,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,28,1,short_service,Bottom,train,train,0.0,1.0,88554,88539,88583
21_2_28_2,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,28,2,push,Top,train,train,0.0,0.0,88576,88554,88617
21_2_28_3,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,28,3,smash,Bottom,train,train,0.0,0.0,88610,88576,88635
21_2_28_4,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,28,4,defensive_return_lob,Top,train,train,0.0,1.0,88628,88610,88663
21_2_28_5,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,28,5,clear,Bottom,train,train,1.0,0.0,88656,88628,88698
21_2_28_6,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,28,6,smash,Top,train,train,0.0,0.0,88691,88656,88716
21_2_28_7,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,28,7,return_net,Bottom,train,train,0.0,0.0,88709,88691,88750
21_2_28_8,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,28,8,net_shot,Top,train,train,0.0,1.0,88743,88709,88778
21_2_28_9,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,28,9,net_shot,Bottom,train,train,0.0,0.0,88771,88743,88803
21_2_28_10,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,28,10,drive,Top,train,train,0.0,1.0,88796,88771,88831
21_2_28_11,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,28,11,net_shot,Bottom,train,train,0.0,1.0,88824,88796,88850
21_2_28_12,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,28,12,rush,Top,train,train,0.0,0.0,88843,88824,88870
21_2_28_13,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,28,13,defensive_return_drive,Bottom,train,train,0.0,1.0,88863,88843,88907
21_2_28_14,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,28,14,passive_drop,Top,train,train,0.0,1.0,88900,88863,88931
21_2_28_15,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,28,15,smash,Bottom,train,train,0.0,0.0,88924,88900,88939
21_2_29_1,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,29,1,short_service,Bottom,train,train,0.0,1.0,89637,89622,89679
21_2_29_2,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,29,2,push,Top,train,train,0.0,1.0,89672,89637,89711
21_2_29_3,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,29,3,drop,Bottom,train,train,1.0,0.0,89704,89672,89735
21_2_29_4,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,29,4,cross_court_net_shot,Top,train,train,0.0,0.0,89728,89704,89763
21_2_29_5,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,29,5,net_shot,Bottom,train,train,0.0,0.0,89756,89728,89785
21_2_29_6,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,29,6,push,Top,train,train,0.0,1.0,89778,89756,89821
21_2_29_7,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,29,7,clear,Bottom,train,train,1.0,0.0,89814,89778,89851
21_2_29_8,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,29,8,smash,Top,train,train,0.0,0.0,89844,89814,89870
21_2_29_9,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,29,9,return_net,Bottom,train,train,0.0,0.0,89863,89844,89900
21_2_29_10,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,29,10,push,Top,train,train,0.0,1.0,89893,89863,89939
21_2_29_11,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,29,11,clear,Bottom,train,train,0.0,0.0,89932,89893,89972
21_2_29_12,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,29,12,clear,Top,train,train,1.0,0.0,89965,89932,90009
21_2_29_13,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,29,13,drop,Bottom,train,train,0.0,0.0,90002,89965,90036
21_2_29_14,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,29,14,net_shot,Top,train,train,0.0,1.0,90029,90002,90065
21_2_29_15,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,29,15,lob,Bottom,train,train,0.0,0.0,90058,90029,90110
21_2_29_16,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,29,16,drop,Top,train,train,0.0,0.0,90118,90073,90133
21_2_30_1,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,30,1,short_service,Bottom,train,train,0.0,1.0,90834,90819,90865
21_2_30_2,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,30,2,push,Top,train,train,0.0,0.0,90858,90834,90895
21_2_30_3,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,30,3,clear,Bottom,train,train,0.0,0.0,90888,90858,90924
21_2_30_4,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,30,4,smash,Top,train,train,1.0,0.0,90917,90888,90932
21_2_31_1,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,31,1,unknown,Bottom,,train,,,91533,91518,91558
21_2_31_2,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,31,2,push,Top,train,train,0.0,0.0,91551,91533,91581
21_2_31_3,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,31,3,drop,Bottom,train,train,0.0,0.0,91574,91551,91613
21_2_31_4,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,31,4,net_shot,Top,train,train,0.0,1.0,91606,91574,91621
21_2_32_1,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,32,1,unknown,Bottom,,train,,,92132,92117,92184
21_2_32_2,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,32,2,cross_court_net_shot,Top,train,train,0.0,0.0,92238,92193,92270
21_2_32_3,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,32,3,drive,Bottom,train,train,0.0,1.0,92263,92238,92284
21_2_32_4,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,32,4,net_shot,Top,train,train,0.0,1.0,92277,92263,92309
21_2_32_5,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,32,5,lob,Bottom,train,train,0.0,1.0,92302,92277,92341
21_2_32_6,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,32,6,smash,Top,train,train,1.0,0.0,92334,92302,92357
21_2_32_7,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,32,7,return_net,Bottom,train,train,0.0,0.0,92350,92334,92381
21_2_32_8,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,32,8,lob,Top,train,train,0.0,1.0,92374,92350,92423
21_2_32_9,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,32,9,smash,Bottom,train,train,1.0,0.0,92416,92374,92442
21_2_32_10,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,32,10,cross_court_net_shot,Top,train,train,0.0,0.0,92435,92416,92472
21_2_32_11,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,32,11,net_shot,Bottom,train,train,0.0,0.0,92465,92435,92499
21_2_32_12,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,32,12,push,Top,train,train,0.0,1.0,92492,92465,92507
21_2_33_1,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,33,1,short_service,Bottom,train,train,0.0,1.0,93090,93075,93121
21_2_33_2,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,33,2,push,Top,train,train,0.0,1.0,93114,93090,93149
21_2_33_3,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,33,3,drop,Bottom,train,train,1.0,0.0,93142,93114,93179
21_2_33_4,21,An_Se_Young_Ratchanok_Intanon_YONEX_Thailand_Open_2021_QuarterFinals,set2,33,4,net_shot,Top,train,train,0.0,0.0,93172,93142,93187
22_1_1_1,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,1,1,long_service,Bottom,test,train,0.0,0.0,11989,11974,12041
22_1_1_2,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,1,2,clear,Top,test,train,0.0,0.0,12054,12009,12102
22_1_1_3,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,1,3,drop,Bottom,test,train,1.0,0.0,12095,12054,12128
22_1_1_4,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,1,4,net_shot,Top,test,train,0.0,0.0,12121,12095,12159
22_1_1_5,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,1,5,lob,Bottom,test,train,0.0,0.0,12152,12121,12193
22_1_1_6,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,1,6,passive_drop,Top,test,train,0.0,0.0,12186,12152,12223
22_1_1_7,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,1,7,lob,Bottom,test,train,0.0,0.0,12216,12186,12256
22_1_1_8,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,1,8,back_court_drive,Top,test,train,0.0,0.0,12249,12216,12271
22_1_1_9,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,1,9,defensive_return_lob,Bottom,test,train,0.0,1.0,12264,12249,12301
22_1_1_10,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,1,10,clear,Top,test,train,1.0,0.0,12294,12264,12343
22_1_1_11,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,1,11,clear,Bottom,test,train,1.0,0.0,12336,12294,12368
22_1_1_12,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,1,12,clear,Top,test,train,1.0,0.0,12361,12336,12409
22_1_1_13,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,1,13,clear,Bottom,test,train,0.0,0.0,12402,12361,12444
22_1_1_14,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,1,14,clear,Top,test,train,0.0,0.0,12437,12402,12470
22_1_1_15,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,1,15,clear,Bottom,test,train,0.0,0.0,12463,12437,12505
22_1_1_16,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,1,16,drop,Top,test,train,0.0,0.0,12498,12463,12527
22_1_1_17,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,1,17,net_shot,Bottom,test,train,0.0,1.0,12520,12498,12558
22_1_1_18,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,1,18,push,Top,test,train,0.0,0.0,12551,12520,12566
22_1_2_1,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,2,1,long_service,Bottom,test,train,0.0,0.0,13348,13333,13400
22_1_2_2,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,2,2,wrist_smash,Top,test,train,0.0,0.0,13409,13364,13439
22_1_2_3,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,2,3,defensive_return_drive,Bottom,test,train,0.0,0.0,13432,13409,13456
22_1_2_4,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,2,4,wrist_smash,Top,test,train,1.0,0.0,13449,13432,13469
22_1_2_5,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,2,5,defensive_return_drive,Bottom,test,train,0.0,0.0,13462,13449,13485
22_1_2_6,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,2,6,wrist_smash,Top,test,train,1.0,0.0,13478,13462,13495
22_1_2_7,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,2,7,return_net,Bottom,test,train,0.0,1.0,13488,13478,13529
22_1_2_8,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,2,8,net_shot,Top,test,train,0.0,0.0,13522,13488,13554
22_1_2_9,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,2,9,lob,Bottom,test,train,0.0,1.0,13547,13522,13599
22_1_2_10,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,2,10,back_court_drive,Top,test,train,0.0,1.0,13594,13549,13609
22_1_3_1,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,3,1,unknown,Bottom,,train,,,14096,14081,14148
22_1_3_2,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,3,2,smash,Top,test,train,0.0,0.0,14164,14119,14189
22_1_3_3,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,3,3,defensive_return_lob,Bottom,test,train,0.0,1.0,14182,14164,14217
22_1_3_4,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,3,4,wrist_smash,Top,test,train,0.0,0.0,14210,14182,14236
22_1_3_5,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,3,5,return_net,Bottom,test,train,0.0,0.0,14229,14210,14270
22_1_3_6,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,3,6,lob,Top,test,train,0.0,1.0,14263,14229,14310
22_1_3_7,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,3,7,clear,Bottom,test,train,1.0,0.0,14303,14263,14346
22_1_3_8,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,3,8,passive_drop,Top,test,train,0.0,0.0,14339,14303,14368
22_1_3_9,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,3,9,cross_court_net_shot,Bottom,test,train,0.0,1.0,14361,14339,14376
22_1_4_1,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,4,1,long_service,Bottom,test,train,0.0,0.0,15007,14992,15059
22_1_4_2,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,4,2,smash,Top,test,train,1.0,0.0,15071,15026,15096
22_1_4_3,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,4,3,defensive_return_lob,Bottom,test,train,0.0,0.0,15089,15071,15113
22_1_4_4,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,4,4,wrist_smash,Top,test,train,1.0,0.0,15106,15089,15125
22_1_4_5,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,4,5,return_net,Bottom,test,train,0.0,1.0,15118,15106,15153
22_1_4_6,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,4,6,push,Top,test,train,0.0,1.0,15146,15118,15172
22_1_4_7,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,4,7,passive_drop,Bottom,test,train,0.0,0.0,15165,15146,15192
22_1_4_8,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,4,8,rush,Top,test,train,0.0,1.0,15185,15165,15200
22_1_5_1,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,5,1,long_service,Bottom,test,train,0.0,0.0,15932,15917,15984
22_1_5_2,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,5,2,clear,Top,test,train,0.0,0.0,15999,15954,16050
22_1_5_3,22,Mia_Blichfeldt_Busanan_Ongbamrungphan_YONEX_Thailand_Open_2021_QuarterFinals,set1,5,3,smash,Bottom,test,train,0.0,0.0,16043,15999,16068
